Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44,0,0.08,981,0.138,5,3,0.147,1,1471,3,0,90,2,1,0.239,3,0.255,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3
53,0,0.15,447,0.138,2,3,0.136,1,1472,4,0,39,4,4,0.025,2,0.255,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
49,0,0.15,1495,0.138,5,4,0.242,1,1473,1,0,96,3,2,0.069,3,0.125,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
40,0,0.15,896,0.138,2,3,0.136,1,1474,3,0,68,3,1,0.161,3,0.101,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
44,0,0.15,1467,0.138,20,3,0.147,1,1475,4,0,49,3,1,0.161,2,0.255,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
33,0,0.249,430,0.206,7,3,0.136,1,1477,4,0,54,3,2,0.175,1,0.125,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3
34,0,0.15,1326,0.206,3,3,0.134,1,1478,4,0,81,1,2,0.175,1,0.255,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12
30,0,0.15,1358,0.206,16,1,0.147,1,1479,4,0,96,3,2,0.175,3,0.125,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2
42,0,0.249,748,0.138,9,2,0.136,1,1480,1,1,74,3,1,0.239,4,0.255,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
44,0,0.249,383,0.206,1,5,0.22,1,1481,1,1,79,3,2,0.175,3,0.125,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
30,0,0.08,990,0.138,7,3,0.242,1,1482,3,0,64,3,1,0.161,3,0.101,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0
57,0,0.15,405,0.138,1,2,0.147,1,1483,2,0,93,4,2,0.161,3,0.125,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
49,0,0.15,1490,0.138,7,4,0.147,1,1484,3,0,35,3,3,0.069,2,0.101,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7
34,0,0.249,829,0.138,15,3,0.136,1,1485,2,0,71,3,4,0.025,1,0.101,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
28,1,0.249,1496,0.206,1,3,0.242,1,1486,1,0,92,3,1,0.398,3,0.125,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2
29,1,0.249,115,0.206,13,3,0.242,1,1487,1,1,51,3,2,0.175,2,0.255,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0
34,1,0.15,790,0.206,24,4,0.136,1,1489,1,1,40,2,2,0.175,2,0.255,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10
35,0,0.15,660,0.206,7,1,0.147,1,1492,4,0,76,3,1,0.398,3,0.125,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0
24,1,0.249,381,0.138,9,3,0.136,1,1494,2,0,89,3,1,0.239,1,0.255,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
24,0,0.08,830,0.206,13,2,0.147,1,1495,4,1,78,3,1,0.398,2,0.125,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0
44,0,0.249,1193,0.138,2,1,0.136,1,1496,2,0,86,3,3,0.069,3,0.255,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2
29,0,0.15,1246,0.206,19,3,0.147,1,1497,3,0,77,2,2,0.175,3,0.101,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4
30,0,0.15,330,0.19,1,3,0.147,1,1499,3,0,46,3,1,0.231,3,0.101,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3
55,0,0.15,1229,0.138,4,4,0.147,1,1501,4,0,30,3,2,0.069,3,0.125,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
33,0,0.15,1099,0.138,4,4,0.136,1,1502,1,1,82,2,1,0.239,2,0.125,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2
47,0,0.15,571,0.206,14,3,0.136,1,1503,3,1,78,3,2,0.175,3,0.125,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
28,1,0.249,289,0.138,2,2,0.136,1,1504,3,0,38,2,1,0.239,1,0.255,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
28,0,0.15,1423,0.138,1,3,0.147,1,1506,1,0,72,2,1,0.161,3,0.101,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0
28,0,0.249,467,0.206,7,3,0.147,1,1507,3,0,55,3,2,0.175,1,0.255,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3
49,0,0.15,271,0.138,3,2,0.136,1,1509,3,1,43,2,2,0.239,1,0.125,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2
29,0,0.249,410,0.138,2,1,0.147,1,1513,4,1,97,3,1,0.239,2,0.125,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2
28,0,0.15,1083,0.138,29,1,0.147,1,1514,3,0,96,1,2,0.069,2,0.125,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7
33,0,0.15,516,0.138,8,5,0.147,1,1515,4,0,69,3,2,0.069,3,0.255,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0
32,0,0.15,495,0.138,10,3,0.136,1,1516,3,0,64,3,3,0.049,4,0.255,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0
54,0,0.249,1050,0.138,11,4,0.136,1,1520,2,1,87,3,4,0.049,4,0.101,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12
29,1,0.15,224,0.138,1,4,0.242,1,1522,1,0,100,2,1,0.161,1,0.255,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7
44,0,0.15,136,0.138,28,3,0.147,1,1523,4,0,32,3,4,0.025,1,0.125,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17
39,0,0.15,1089,0.138,6,3,0.147,1,1525,2,1,32,3,3,0.069,2,0.255,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2
46,0,0.15,228,0.206,3,3,0.147,1,1527,3,1,51,3,4,0.049,2,0.125,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1
35,0,0.15,1029,0.138,16,3,0.147,1,1529,4,1,91,2,3,0.069,2,0.255,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3
23,0,0.15,507,0.138,20,1,0.147,1,1533,1,0,97,3,2,0.239,3,0.255,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
40,1,0.15,676,0.138,9,4,0.147,1,1534,4,0,86,3,1,0.239,1,0.255,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0
34,0,0.15,971,0.206,1,3,0.242,1,1535,4,0,64,2,3,0.175,3,0.125,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6
31,1,0.249,561,0.138,3,3,0.147,1,1537,4,1,33,3,1,0.161,3,0.255,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
50,0,0.249,333,0.138,22,5,0.136,1,1539,3,0,88,1,4,0.025,4,0.255,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9
34,0,0.15,1440,0.206,7,2,0.242,1,1541,2,0,55,3,1,0.398,3,0.125,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7
42,0,0.15,1210,0.138,2,3,0.136,1,1542,3,0,68,2,1,0.239,2,0.125,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0
37,0,0.15,674,0.138,13,3,0.136,1,1543,1,0,47,3,2,0.161,4,0.125,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7
29,0,0.15,441,0.138,8,1,0.134,1,1544,3,1,39,1,2,0.069,1,0.125,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7
33,0,0.15,575,0.138,25,3,0.147,1,1545,4,0,44,2,2,0.069,2,0.255,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2
45,0,0.15,950,0.138,28,3,0.242,1,1546,4,0,97,3,1,0.161,4,0.125,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3
42,0,0.249,288,0.138,2,3,0.147,1,1547,4,0,40,3,3,0.069,4,0.125,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9
40,0,0.15,1342,0.206,9,2,0.136,1,1548,1,0,47,3,2,0.175,1,0.125,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1
33,0,0.15,589,0.138,28,4,0.147,1,1549,2,0,79,3,2,0.239,3,0.125,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7
40,0,0.15,898,0.19,6,2,0.136,1,1550,3,0,38,3,4,0.049,4,0.255,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7
24,0,0.15,350,0.138,21,2,0.242,1,1551,3,0,57,2,1,0.239,1,0.101,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0
40,0,0.08,1142,0.138,8,2,0.147,1,1552,4,0,72,3,2,0.069,4,0.101,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2
45,0,0.15,538,0.138,1,4,0.242,1,1553,1,0,66,3,3,0.069,2,0.101,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7
35,0,0.15,1402,0.206,28,4,0.147,1,1554,2,1,98,2,1,0.398,3,0.125,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2
32,0,0.15,824,0.138,5,2,0.147,1,1555,4,1,67,2,2,0.161,2,0.125,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5
36,0,0.15,1157,0.206,2,4,0.147,1,1556,3,0,70,3,1,0.398,4,0.255,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2
48,0,0.15,492,0.206,16,4,0.147,1,1557,3,1,96,3,2,0.175,3,0.101,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7
29,0,0.15,598,0.138,9,3,0.147,1,1558,3,0,91,4,1,0.161,3,0.125,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
33,0,0.15,1242,0.206,8,4,0.147,1,1560,1,0,46,3,2,0.175,1,0.125,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2
30,1,0.15,740,0.206,1,3,0.147,1,1562,2,0,64,2,2,0.175,1,0.125,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7
38,0,0.249,888,0.19,10,4,0.259,1,1563,3,0,71,3,2,0.231,3,0.125,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
35,0,0.15,992,0.138,1,3,0.136,1,1564,4,0,68,2,1,0.239,1,0.255,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2
30,0,0.15,1288,0.206,29,4,0.242,1,1568,3,0,33,3,3,0.175,2,0.125,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3
35,1,0.15,104,0.138,2,3,0.147,1,1569,1,1,69,3,1,0.239,1,0.101,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0
53,1,0.15,607,0.138,2,5,0.242,1,1572,3,1,78,2,3,0.069,4,0.125,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
38,1,0.15,903,0.138,2,3,0.136,1,1573,3,0,81,3,2,0.069,2,0.125,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
32,0,0.08,1200,0.138,1,4,0.242,1,1574,4,0,62,3,2,0.161,1,0.125,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2
48,0,0.15,1108,0.138,15,4,0.134,1,1576,3,1,65,3,1,0.161,1,0.125,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6
34,0,0.15,479,0.138,7,4,0.136,1,1577,1,0,35,3,1,0.161,4,0.255,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0
55,0,0.15,685,0.206,26,5,0.22,1,1578,3,0,60,2,5,0.049,4,0.125,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13
34,0,0.15,1351,0.138,1,4,0.147,1,1580,2,0,45,3,2,0.161,4,0.125,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1
26,0,0.15,474,0.138,3,3,0.147,1,1581,1,1,89,3,1,0.161,4,0.125,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0
38,0,0.15,1245,0.206,14,3,0.147,1,1582,3,0,80,3,2,0.175,2,0.125,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7
38,0,0.15,437,0.206,16,3,0.147,1,1583,2,1,90,3,2,0.175,2,0.255,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2
36,0,0.15,884,0.206,1,4,0.147,1,1585,2,1,73,3,2,0.175,3,0.255,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0
29,0,0.15,1370,0.138,3,1,0.136,1,1586,2,0,87,3,1,0.239,1,0.255,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5
35,0,0.15,670,0.138,10,4,0.136,1,1587,1,1,51,3,2,0.069,3,0.255,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4
39,0,0.15,1462,0.206,6,3,0.136,1,1588,4,0,38,4,3,0.175,3,0.125,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6
29,0,0.249,995,0.138,2,1,0.147,1,1590,1,0,87,3,2,0.069,4,0.101,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3
50,0,0.15,264,0.206,9,3,0.22,1,1591,3,0,59,3,5,0.049,3,0.125,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0
23,0,0.15,977,0.138,10,3,0.242,1,1592,4,0,45,4,1,0.161,3,0.125,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2
36,0,0.249,1302,0.138,6,4,0.147,1,1594,1,0,80,4,2,0.239,1,0.125,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2
42,0,0.15,1059,0.138,9,2,0.134,1,1595,4,0,93,2,5,0.049,4,0.255,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1
35,0,0.15,750,0.138,28,3,0.147,1,1596,2,0,46,4,2,0.239,3,0.125,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8
34,0,0.249,653,0.138,10,4,0.242,1,1597,4,0,92,2,2,0.069,3,0.125,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7
40,0,0.15,118,0.206,14,2,0.147,1,1598,4,1,84,3,2,0.175,1,0.125,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2
43,0,0.15,990,0.138,27,3,0.242,1,1599,4,0,87,4,1,0.239,2,0.101,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2
35,0,0.15,1349,0.138,7,2,0.147,1,1601,3,0,63,2,1,0.239,4,0.125,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
46,0,0.15,563,0.206,1,4,0.147,1,1602,4,0,56,4,4,0.049,1,0.255,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12
28,1,0.15,329,0.138,24,3,0.136,1,1604,3,0,51,3,1,0.239,2,0.125,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0
22,0,0.08,457,0.138,26,2,0.134,1,1605,2,1,85,2,1,0.161,3,0.125,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3
50,0,0.249,1234,0.138,20,5,0.136,1,1606,2,0,41,3,4,0.069,3,0.125,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
32,0,0.15,634,0.138,5,4,0.134,1,1607,2,1,35,4,1,0.161,4,0.125,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2
44,0,0.15,1313,0.138,7,3,0.136,1,1608,2,1,31,3,5,0.025,4,0.101,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10
30,0,0.15,241,0.138,7,3,0.136,1,1609,2,0,48,2,1,0.161,2,0.125,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
45,0,0.15,1015,0.138,5,5,0.136,1,1611,3,1,50,1,2,0.239,1,0.255,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4
45,0,0.08,336,0.206,26,3,0.22,1,1612,1,0,52,2,2,0.175,1,0.125,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5
31,0,0.249,715,0.206,2,4,0.134,1,1613,4,0,54,3,2,0.175,1,0.255,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3
36,0,0.15,559,0.138,12,4,0.147,1,1614,3,1,76,3,2,0.069,3,0.125,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1
34,0,0.249,426,0.138,10,4,0.147,1,1615,3,0,42,4,2,0.069,4,0.101,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2
49,0,0.15,722,0.138,25,4,0.147,1,1617,3,1,84,3,1,0.239,1,0.125,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4
39,0,0.15,1387,0.138,10,5,0.136,1,1618,2,0,76,3,2,0.069,1,0.125,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7
27,0,0.15,1302,0.138,19,3,0.134,1,1619,4,0,67,2,1,0.239,1,0.101,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7
35,0,0.15,819,0.138,18,5,0.147,1,1621,2,0,48,4,2,0.161,1,0.125,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10
28,0,0.15,580,0.138,27,3,0.136,1,1622,2,1,39,1,2,0.069,1,0.101,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0
21,0,0.15,546,0.138,5,1,0.136,1,1623,3,0,97,3,1,0.161,4,0.255,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2
18,1,0.249,544,0.206,3,2,0.136,1,1624,2,1,70,3,1,0.398,4,0.255,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
47,0,0.15,1176,0.19,26,4,0.147,1,1625,4,1,98,3,5,0.049,3,0.125,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0
39,0,0.15,170,0.138,3,2,0.136,1,1627,3,0,76,2,2,0.239,3,0.101,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7
40,0,0.15,884,0.138,15,3,0.147,1,1628,1,1,80,2,3,0.069,3,0.125,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12
35,0,0.08,208,0.138,8,4,0.147,1,1630,3,1,52,3,2,0.069,3,0.125,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9
37,0,0.15,671,0.138,19,3,0.147,1,1631,3,0,85,3,2,0.069,3,0.125,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2
39,0,0.249,711,0.138,4,3,0.136,1,1633,1,1,81,3,2,0.069,3,0.255,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8
45,0,0.15,1329,0.138,2,2,0.134,1,1635,4,1,59,2,2,0.069,4,0.101,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9
38,0,0.15,397,0.138,2,2,0.136,1,1638,4,1,54,2,3,0.069,3,0.125,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2
35,1,0.15,737,0.206,10,3,0.136,1,1639,4,0,55,2,3,0.175,1,0.125,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0
37,0,0.15,1470,0.138,10,3,0.136,1,1640,2,1,71,3,1,0.161,2,0.125,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7
40,0,0.15,448,0.138,16,3,0.147,1,1641,3,1,84,3,3,0.069,4,0.255,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3
44,0,0.249,602,0.19,1,5,0.259,1,1642,1,0,37,3,2,0.231,4,0.125,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2
48,0,0.249,365,0.138,4,5,0.136,1,1644,3,0,89,2,4,0.049,4,0.125,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2
35,1,0.15,763,0.206,15,2,0.136,1,1645,1,0,59,1,2,0.175,4,0.101,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2
24,0,0.249,567,0.138,2,1,0.242,1,1646,1,1,32,3,1,0.161,4,0.255,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3
27,0,0.15,486,0.138,8,3,0.136,1,1647,2,1,86,4,1,0.161,3,0.125,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2
27,0,0.249,591,0.138,2,3,0.136,1,1648,4,0,87,3,1,0.161,4,0.255,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2
40,1,0.15,1329,0.138,7,3,0.147,1,1649,1,0,73,3,1,0.239,1,0.255,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3
29,0,0.15,469,0.206,10,3,0.136,1,1650,3,0,42,2,2,0.175,3,0.255,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4
36,0,0.15,711,0.138,5,4,0.147,1,1651,2,1,42,3,3,0.069,1,0.125,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2
25,0,0.249,772,0.138,2,1,0.147,1,1653,4,0,77,4,2,0.069,3,0.101,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7
39,0,0.15,492,0.138,12,3,0.136,1,1654,4,0,66,3,2,0.069,2,0.125,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0
49,0,0.15,301,0.138,22,4,0.134,1,1655,1,1,72,3,4,0.025,2,0.125,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
50,0,0.15,813,0.138,17,5,0.147,1,1656,4,1,50,2,3,0.025,1,0.101,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11
20,0,0.15,1141,0.206,2,3,0.136,1,1657,3,1,31,3,1,0.398,3,0.255,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2
34,0,0.15,1130,0.138,3,3,0.147,1,1658,4,1,66,3,2,0.161,2,0.101,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9
36,0,0.15,311,0.138,7,3,0.147,1,1659,1,0,77,3,1,0.239,2,0.255,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3
49,0,0.15,465,0.138,6,1,0.147,1,1661,3,1,41,2,4,0.069,3,0.125,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12
36,0,0.08,894,0.138,1,4,0.136,1,1662,4,1,33,2,2,0.069,3,0.125,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2
36,0,0.15,1040,0.138,3,2,0.147,1,1664,4,0,79,4,2,0.069,1,0.101,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4
54,0,0.15,584,0.138,22,5,0.136,1,1665,2,1,91,3,4,0.049,3,0.125,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7
43,0,0.15,1291,0.138,15,2,0.147,1,1666,3,0,65,2,4,0.025,3,0.125,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11
35,1,0.249,880,0.206,12,4,0.134,1,1667,4,0,36,3,2,0.175,4,0.255,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7
38,0,0.249,1189,0.138,1,3,0.147,1,1668,4,0,90,3,2,0.161,4,0.125,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9
29,0,0.15,991,0.206,5,3,0.136,1,1669,1,0,43,2,2,0.175,2,0.101,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9
33,0,0.15,392,0.206,2,4,0.136,1,1670,4,0,93,3,2,0.175,4,0.101,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4
32,0,0.15,977,0.138,2,3,0.136,1,1671,4,0,45,3,2,0.161,2,0.101,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6
31,0,0.15,1112,0.206,5,4,0.147,1,1673,1,1,67,3,2,0.175,4,0.125,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2
49,0,0.15,464,0.138,16,3,0.136,1,1674,4,1,74,3,1,0.239,1,0.101,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2
38,0,0.249,148,0.138,2,3,0.136,1,1675,4,1,42,2,1,0.239,2,0.255,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3
47,0,0.15,1225,0.206,2,4,0.147,1,1676,2,1,47,4,4,0.049,2,0.101,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2
49,0,0.15,809,0.138,1,3,0.147,1,1677,3,0,36,3,4,0.049,3,0.255,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0
41,0,0.15,1206,0.206,23,2,0.147,1,1678,4,0,80,3,3,0.175,3,0.255,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2
20,0,0.15,727,0.206,9,1,0.147,1,1680,4,0,54,3,1,0.398,1,0.255,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2
33,0,0.08,530,0.206,16,3,0.147,1,1681,3,1,36,3,2,0.175,4,0.101,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2
36,0,0.15,1351,0.138,26,4,0.147,1,1682,1,0,80,3,2,0.069,3,0.125,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2
44,0,0.15,528,0.19,1,3,0.147,1,1683,3,1,44,3,1,0.231,4,0.101,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2
23,1,0.15,1320,0.138,8,1,0.136,1,1684,4,0,93,2,1,0.239,3,0.255,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2
38,0,0.15,1495,0.138,4,2,0.136,1,1687,4,1,87,3,1,0.239,3,0.125,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0
53,0,0.15,1395,0.138,24,4,0.136,1,1689,2,0,48,4,3,0.069,4,0.125,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2
48,1,0.249,708,0.206,7,2,0.136,1,1691,4,1,95,3,1,0.398,3,0.125,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7
32,1,0.15,1259,0.138,2,4,0.147,1,1692,4,0,95,3,1,0.239,2,0.255,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0
26,0,0.08,786,0.138,7,3,0.136,1,1693,4,0,76,3,1,0.239,4,0.255,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7
55,0,0.15,1441,0.138,22,3,0.242,1,1694,1,0,94,2,1,0.161,2,0.101,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2
34,0,0.15,1157,0.138,5,2,0.136,1,1696,2,0,57,2,2,0.239,4,0.125,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13
60,0,0.15,370,0.138,1,4,0.136,1,1697,3,0,92,1,3,0.069,4,0.101,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0
33,0,0.15,267,0.138,21,3,0.136,1,1698,2,0,79,4,1,0.239,2,0.125,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13
37,0,0.249,1278,0.206,1,4,0.136,1,1700,3,0,31,1,2,0.175,4,0.101,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3
34,0,0.15,678,0.138,19,3,0.147,1,1701,2,1,35,2,1,0.161,4,0.125,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7
23,1,0.15,427,0.206,7,3,0.147,1,1702,3,0,99,3,1,0.398,4,0.101,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2
44,0,0.15,921,0.138,2,3,0.147,1,1703,3,1,96,4,3,0.069,4,0.125,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7
